amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	fulfilled-by	is-sold-by-ab 
402-3882590-4317150	402-3882590-4317150	2020-06-17T14:35:08+00:00	2020-06-17T18:40:10+00:00	Cancelled	Amazon	Amazon.in			Expedited	Pashmoda- Women's Kaani Pashmina Wool Shawl, Warm and Smooth Texture, Luxury Kashmiri Shawls, Stoles & Wraps (Black)	RS-S-04-BLACK	B07TWX85LG	Unshipped	1	INR	2195.0								MADURAI	TAMIL NADU	625017	IN		false				false
408-7699934-0729956	408-7699934-0729956	2020-06-17T05:04:19+00:00	2020-06-17T16:30:41+00:00	Shipped	Amazon	Amazon.in			Expedited	Pashmoda- Women's Faux Pashmina Wool Kashmiri Design Shawl(SIZE: 40X80 Inches) (Black)	RS-S-01-BLACK	B07TVFFPRB	Shipped	1	INR	995.0								AMBARNATH	MAHARASHTRA	421501	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
S02-4835383-9837330	Xk6fjp7000	2020-06-15T19:26:31+00:00	2020-06-18T14:57:08+00:00	Shipped	Amazon	Non-Amazon			Standard	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	RS-S-04-BEIGE	B07TLHF1DP	Unshipped	2										Ludhiana	Punjab	141008	IN		false				false
407-0053626-1032340	407-0053626-1032340	2020-06-14T15:54:41+00:00	2020-06-18T09:20:08+00:00	Shipped	Amazon	Amazon.in			Expedited	Pashmoda- Women's Faux Pashmina Wool Kashmiri Design Shawl(SIZE: 40X80 Inches) (Black)	RS-S-01-BLACK	B07TVFFPRB	Shipped	1	INR	995.0		6.66					6.66	HYDERABAD	TELANGANA	500091	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
408-2681686-6809166		2020-06-14T04:26:45+00:00	2020-06-19T05:20:09+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda Women's 100% Pure Wool Print and Aari Embroidery Shawl, Luxury Kashmiri Shawls and Stoles, The Woolmark Company Certified (Size: 40x80 Inches	IS-S-08-BLACK	B07ZKB5S1X	Shipped	1	INR	2495.0	267.32							SHIMLA	HIMACHAL PRADESH	171001	IN	Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant AAT-YXPS2BLYAYRUG,Amazon PLCC Free-Financing Universal Merchant AAT-4SZZQEJWWRECQ,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1576488556702,Amazon PLCC Free-Financing Universal Merchant AAT-4DSBSMPPOSHSC,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1583910216953,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-K4VHPST4VI4NO,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1590065094399,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO	false			Easy Ship	false
406-9778181-4325946	406-9778181-4325946	2020-06-14T01:41:42+00:00	2020-06-14T07:47:38+00:00	Shipped	Amazon	Amazon.in			Expedited	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	RS-S-04-BEIGE	B07TLHF1DP	Shipped	1	INR	2195.0								MUMBAI	MAHARASHTRA	400051	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
407-0104588-7389170	407-0104588-7389170	2020-06-13T13:47:42+00:00	2020-06-16T08:31:29+00:00	Shipped	Amazon	Amazon.in			Expedited	Pashmoda- Women's Faux Pashmina Wool Kashmiri Design Shawl(SIZE: 40X80 Inches) (Black)	RS-S-01-BLACK	B07TVFFPRB	Shipped	1	INR	995.0								BENGALURU	KARNATAKA	560035	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
402-3576025-1540360	402-3576025-1540360	2020-06-13T03:24:33+00:00	2020-06-16T03:44:12+00:00	Shipped	Amazon	Amazon.in			Expedited	Pashmoda Women's Australian Merino Woollen Heavy Embroidery Jaal Luxury Stole (self, Black, Free Size)	SEC-ST-07-BLACK	B07V1JBPG8	Shipped	1	INR	2195.0								BHOPAL	MADHYA PRADESH	462023	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
407-6569250-6570730	407-6569250-6570730	2020-06-13T03:11:34+00:00	2020-06-13T07:33:46+00:00	Shipped	Amazon	Amazon.in			Expedited	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	RS-S-04-BEIGE	B07TLHF1DP	Shipped	1	INR	2195.0		40.0		30.0			40.0	Bangalore	KARNATAKA	560062	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
402-7684786-5998757	402-7684786-5998757	2020-06-12T18:10:33+00:00	2020-06-12T22:16:31+00:00	Cancelled	Amazon	Amazon.in			Expedited	Pashmoda Women's Australian Merino Woollen Heavy Embroidery Jaal Luxury Stole (self, Black, Free Size)	SEC-ST-07-BLACK	B07V1JBPG8	Unshipped	1	INR	2195.0								BHOPAL	MADHYA PRADESH	462023	IN		false				false
